artist;link_lyrics;title;level;style;link_ytb;lyrics
Arsenik;https://www.paroles-musique.com/paroles-Arsenik-Jour_2_Tonnerre-lyrics,p11810;Jour de tonnerre;Experto;Rap/RnB/Soul;https://www.youtube.com/watch?v=FgAp15Tnnqk;"[Couplet 1 - Lino]<br>
Qu'est ce que j'pourrais t'dire, qu'y a pas encore été dit ?<br>
Rien d'inédit, à part qu'j'ai toujours une lame dans mon Teddy<br>
Came, sexe, fléau, époque latex, stéréo, vortex<br>
Mon rap plait aux mecs qu'on annexe<br>
Le très haut bénisse mon âme, je blinde mon cortex<br>
Mes idéaux vexent, l’infâme, le porc, révolution, radio et vidéo textes<br>
Rodéo avec la justice, B.O d'une vie complexe en V.O<br>
Hisse mon clan pour niquer l'armistice<br>
J'les mets au parfum, allume les néons<br>
Brûle les néo-nazis, créons un front pour laver l'affront choisi<br>
Te battre ou caner au panthéon des damnés (solution)<br>
Tu peux coffrer un révolutionnaire mais pas la révolution<br>
Cramer une boulangerie ça met en chien qu'un boulanger<br>
Faut changer l'histoire, ranger les grenailles, mettre les porcs en danger<br>
Batailles rangées, racailles contre flicaille enragée<br>
Représailles, rafales de dragées, charger à bloc les Glocks ou s'engager<br>
Je braille ma haine avec une pensée pour les défunts<br>
L'espoir fait vivre, mais ceux qui vivent d'espoir meurent de faim<br>
Suivre son instinct, survivre au chaos, destin de mes gars<br>
Au QG sujet à la gruge, je sais mais seul Dieu peut juger nos cas<br>
Au cul j'ai le danger, mon rap c'est du vécu. Faut pas s'tromper d'cible<br>
Seuls les plus convaincus ont vaincu le point sensible<br>
L'unité, cousin faut qu'tu saches<br>
Qu'on enlève pas une mouche sur le front d'son frère avec une hache<br>
Cousin, autour d'une même cause, un même but<br>
Buter les putes à coups d'proses brutes affûter, Babylone chute<br>
Futé ou moins futé, dans la danse, en avoir dans l'fute<br>
Et shooter pour buter leur putain de défense<br>
<br>
[Refrain x2]<br>
Ce monde est ainsi fait, mais s'il faut s'y faire<br>
Autant kiffer se défaire de ses liens en fer<br>
Étouffer l'enfer et j'ai tout fait<br>
J'ai plus l'temps de m'en faire<br>
Pleurer sur mon sort en clair<br>
J'ai bouffé le tonnerre<br>
Ma bouche recrache l'éclair<br>
<br>
[Couplet 2 - Calbo]<br>
Ce qu'ils veulent c'est qu'on se barre en couille<br>
Ce qu'ils veulent c'est nous voir seuls entre 4 planches, sur la gueule un linceul<br>
Ils veulent qu'on flanche, penche, du mauvais côté<br>
Ce qu'ils veulent, c'est nous voir à genoux, péter les plombs qu'on se flingue entre nous<br>
Ce qu'ils veulent, c'est nous voir vils, sans cervelle, cerbères en ville<br>
Nous voir serviles, ignorants et dociles<br>
Observe : ils veulent, briser nos rêves, briser la lampe<br>
Dans la nuit ou le malin campe, t'as mis tout seul le canon sur ta tempe<br>
Je trempe mon bic dans l'poison, ca fait du rap mortel à foison<br>
Nique leur blason, rage immortelle, ma technique écrasons<br>
Mes phrases embrasent le beat, nos phases invitent à foutre le boxon<br>
Pour tout ceux qui à notre époque sont grillés nous boxons<br>
Avec les mots, au box des accusés faut ruser<br>
Jouer les martyrs, grisés, c'est usé<br>
Faut user d'sa tête comme d'un uzi, oser fusiller<br>
Pour qu'on bousille leur vie, assez amusé la galerie, abusé<br>
De trop beaux discours, c'est bon on a déja tout dit<br>
On sait qu'on court toujours après des miettes dans nos beaux taudis<br>
(Il y a) beaucoup trop de couteaux, coups bas dans nos textes<br>
Ça coute aux coupe au carré, afro, zéra, degran ou courtaud<br>
De rentrer dans des délires, d'élire de nouveaux champions<br>
Le choix ne t'a pas été donné, bienvenue au 6ème chaudron<br>
<br>
[Refrain x2]<br>
Ce monde est ainsi fait, mais s'il faut s'y faire<br>
Autant kiffer se défaire de ses liens en fer<br>
Étouffer l'enfer et j'ai tout fait<br>
J'ai plus l'temps de m'en faire<br>
Pleurer sur mon sort en clair<br>
J'ai bouffé le tonnerre<br>
Ma bouche recrache l'éclair<br>
<br>
[Couplet 3 - Lino]<br>
Je suis la voix des malheurs sans voix, dans c'trou à rat<br>
Un chearra d'micro, et je mets à l'heure les accrocs<br>
MC 24 carats<br>
A cran les crocs acérés, j'évite les accrocs<br>
Voir grand et penser grand, opérer en synchro<br>
On mise gros, on écrit pour rabzas et negros<br>
Blancs, jaunes et gris, on est trop à être yégri<br>
Donc j'écris la métropole<br>
Et crie vengeance pour ceux qui ont garni la rubrique nécrologique<br>
Mes rimes sont coupées à la nitro<br>
On m'dit que c'est rétro de parler d'unité dans l'rap parait-il<br>
Imiter les cainris, jouer les tarés parait plus facile<br>
Je sais d’où je viens, je sais qui m'en veut<br>
Je sais que le bien est plus difficile à faire que le mal dans leur jeu<br>
La connerie, c'est comme le feu, faut l'étouffer avant qu'elle nous consume<br>
Je lâche une bombe et j'assume<br>
Les dégâts, exhume la hache, fume le beat, ça va saigner<br>
Les derniers seront les premiers à régner<br>
<br>
[Refrain x2]<br>
Ce monde est ainsi fait, mais s'il faut s'y faire<br>
Autant kiffer se défaire de ses liens en fer<br>
Étouffer l'enfer et j'ai tout fait<br>
J'ai plus l'temps de m'en faire<br>
Pleurer sur mon sort en clair<br>
J'ai bouffé le tonnerre<br>
Ma bouche recrache l'éclair<br>"
France Gall ;https://www.paroles-musique.com/paroles-France_Gall-Ella_Elle_La-lyrics,p12864;Ella, elle l’a ;Principiante;Variété;https://www.youtube.com/watch?v=Ydp5qlQR89U;"C'est comme une gaité<br>
Comme un sourire<br>
Quelque chose dans la voix<br>
Qui parait nous dire ""viens""<br>
Qui nous fait sentir étrangement bien<br>
C'est comme toute l'histoire<br>
Du peuple noir<br>
Qui se balance<br>
Entre l'amour et l'désespoir<br>
Quelque chose qui danse en toi<br>
Si tu l'as, tu l'as<br>
Ella, elle l'a<br>
Ce je-ne-sais-quoi<br>
Que d'autres n'ont pas<br>
Qui nous met dans un drôle d'état<br>
Ella, elle l'a Ella, elle l'a<br>
Cette drôle de voix<br>
Elle a, ou, ou, ou, ou, ou, ou, ou<br>
Cette drôle de joie<br>
Ce don du ciel qui la rend belle<br>
Ella, elle l'a Ella, elle l'a<br>
Elle a, ou, ou, ou, ou, ou, ou, ou<br>
Ella, elle l'a Elle a<br>
Ou, ou, ou, ou, ou, ou, ou<br>
Elle a ce tout petit<br>
Supplément d'âme<br>
Cet indéfinissable charme<br>
Cette petite flamme<br>
Tape sur des tonneaux<br>
Sur des pianos<br>
Sur tout ce que dieu peut<br>
Te mettre entre les mains<br>
Montre ton rire ou ton chagrin<br>
Mais que tu n'aies rien<br>
Que tu sois roi<br>
Que tu cherches encore<br>
Les pouvoirs qui dorment en toi<br>
Tu vois ça ne s'achète pas<br>
Quand tu l'as, tu l'as<br>
Ella, elle l'a<br>
Ce je ne sais quoi<br>
Que d'autres n'ont pas<br>
Qui nous met dans un drôle d'état<br>
Ella, elle l'a Ella, elle l'a<br>
Elle a, ou, ou, ou, ou, ou, ou, ou<br>
Ella, elle l'a Elle a<br>
Ou, ou, ou, ou, ou, ou, ou<br>
Ella, elle l'a<br>
Ella, elle l'a<br>
Ella, elle l'a<br>
Ella, elle l'a<br>
Ella, elle l'a<br>
Ella, elle l'a<br>
Ella, elle l'a<br>
Ce je-ne-sais-quoi<br>
Que d'autres n'ont pas<br>
Qui nous met dans un drôle d'état<br>
Ella, elle l'a Ella, elle l'a<br>
Ce drôle de voix<br>
Cette drôle de joie<br>
Ce don du ciel qui la rend belle<br>
Ella, elle l'a Ella, elle l'a<br>
Elle a, ou, ou, ou, ou, ou, ou, ou<br>
Ella, elle l'a<br>
Ella, elle l'a<br>"
France Gall ;https://www.paroles-musique.com/paroles-France_Gall-Resiste-lyrics,p13010;Résiste;Principiante;Variété;https://www.youtube.com/watch?v=I5mlAZkibgw;"Si on t'organise une vie bien dirigée<br>
Où tu t'oublieras vite<br>
Si on te fait danser sur une musique sans âme<br>
Comme un amour qu'on quitte<br>
Si tu réalises que la vie n'est pas là<br>
Que le matin tu te lèves sans savoir où tu vas<br>
Résiste<br>
Prouve que tu existes<br>
Cherche ton bonheur partout, va<br>
Refuse ce monde égoïste<br>
Yeah, yeah, yeah, résiste<br>
Suis ton cœur qui insiste<br>
Ce monde n'est pas le tien, viens<br>
Bats-toi, signe et persiste<br>
Yeah, yeah, yeah, résiste<br>
Tant de libertés pour si peu de bonheur<br>
Est-ce que ça vaut la peine?<br>
Si on veut t'amener à renier tes erreurs<br>
C'est pas pour ça qu'on t'aime, non<br>
Si tu réalises que l'amour n'est pas là<br>
Que le soir tu te couches<br>
Sans aucun rêve en toi<br>
Résiste<br>
Prouve que tu existes<br>
Cherche ton bonheur partout, va<br>
Refuse ce monde égoïste<br>
Yeah, yeah, yeah, résiste<br>
Suis ton cœur qui insiste<br>
Ce monde n'est pas le tien, viens<br>
Bats-toi, signe et persiste<br>
Yeah, yeah, yeah, résiste<br>
pour le début du monde<br>
(Danse) pour tous ceux qui ont peur<br>
(Danse) pour les milliers de cœurs<br>
Qui ont droit au bonheur<br>
Résiste<br>
Résiste<br>
Résiste<br>
Résiste<br>
Résiste<br>
Yeah, yeah, prouve que tu existes<br>
Cherche ton bonheur partout, va<br>
Refuse ce monde égoïste<br>
Yeah, yeah, yeah, résiste<br>
Suis ton cœur qui insiste<br>
Ce monde n'est pas le tien, viens<br>
Bats-toi, signe et persiste<br>
Yeah, yeah, yeah, résiste<br>
Résiste<br>
Yeah, yeah, yeah, résiste<br>"
Renaud;https://www.paroles-musique.com/paroles-Renaud-Des_Que_Le_Vent_Soufflera-lyrics,p6477;Dès que le vent soufflera ;Experto;Pop/Rock;https://www.youtube.com/watch?v=YbrjsjEaOVg;"C'est pas l'homme qui prend la mer<br>
C'est la mer qui prend l'homme, tatatin<br>
Moi, la mer, elle m'a pris<br>
Je m'souviens un mardi<br>
J'ai troqué mes santiags<br>
Et mon cuir un peu zone<br>
Contre une paire de docksides<br>
Et un vieux ciré jaune<br>
J'ai déserté les crasses<br>
Qui me disaient ""Sois prudent""<br>
La mer, c'est dégueulasse<br>
Les poissons baisent dedans<br>
Dès que le vent soufflera<br>
Je repartira<br>
Dès que les vents tourneront<br>
Nous nous en aillerons<br>
C'est pas l'homme qui prend la mer<br>
C'est la mer qui prend l'homme<br>
Moi, la mer, elle m'a pris<br>
Au dépourvu, tans pis<br>
J'ai eu si mal au cœur<br>
Sur la mer en furie<br>
Que j'ai vomi mon quatre heures<br>
Et mon minuit aussi<br>
J' me suis cogné partout<br>
J'ai dormi dans des draps mouillés<br>
Ça m'a coûté ses sous<br>
C'est de la plaisance, c'est le pied<br>
Dès que le vent soufflera<br>
Je repartira<br>
Dès que les vents tourneront<br>
Nous nous en aillerons<br>
Ho ho ho ho ho hissez haut ho ho ho<br>
C'est pas l'homme qui prend la mer<br>
C'est la mer qui prend l'homme<br>
Mais elle prend pas la femme<br>
Qui préfère la campagne<br>
La mienne m'attend au port<br>
Au bout de la jetée<br>
L'horizon est bien mort<br>
Dans ses yeux délavés<br>
Assise sur une bitte<br>
D'amarrage, elle pleure<br>
Son homme qui la quitte<br>
La mer c'est son malheur<br>
Dès que le vent soufflera<br>
Je repartira<br>
Dès que les vents tourneront<br>
Nous nous en aillerons<br>
C'est pas l'homme qui prend la mer<br>
C'est la mer qui prends l'homme<br>
Moi, la mer, elle m'a pris<br>
Comme on prend un taxi<br>
Je ferai le tour du monde<br>
Pour voir à chaque étape<br>
Si tous les gars du monde<br>
Veulent bien me lâcher la grappe<br>
J'irais aux quatre vents<br>
Foutre un peu le boxon<br>
Jamais les océans<br>
N'oublieront mon prénom<br>
Dès que le vent soufflera<br>
Je repartira<br>
Dès que les vents tourneront<br>
Nous nous en aillerons<br>
Ho ho ho ho ho hissez haut ho ho ho<br>
C'est pas l'homme qui prend la mer<br>
C'est la mer qui prends l'homme<br>
Moi, la mer, elle m'a pris<br>
Et mon bateau aussi<br>
Il est fier, mon navire<br>
Il est beau, mon bateau<br>
C'est un fameux trois mats<br>
Fin comme un oiseau (Hissez haut)<br>
Tabarly, Pageot<br>
Kersauson ou Riguidel<br>
Naviguent pas sur des cageots<br>
Ni sur des poubelles<br>
Dès que le vent soufflera<br>
Je repartira<br>
Dès que les vents tourneront<br>
Nous nous en aillerons<br>
C'est pas l'homme qui prend la mer<br>
C'est la mer qui prends l'homme<br>
Moi, la mer, elle m'a pris<br>
Je me souviens un Vendredi<br>
Ne pleure plus, ma mère<br>
Ton fils est matelot<br>
Ne pleure plus, mon père<br>
Je vis au fil de l'eau<br>
Regardez votre enfant<br>
Il est parti marin<br>
Je sais c'est pas marrant<br>
Mais c'était mon destin<br>
Dès que le vent soufflera<br>
Je repartira<br>
Dès que les vents tourneront<br>
Nous nous en aillerons<br>
Dès que le vent soufflera<br>
Nous repartira<br>
Dès que les vents tourneront<br>
Je me n'en aillerons<br>"
Renaud;https://www.paroles-musique.com/paroles-Renaud-Manhattan-Kaboul-lyrics,p0375307;Manhattan Kaboul;Experto;Pop/Rock;https://www.youtube.com/watch?v=0qeV8PDBH8E;"Petit Portoricain, bien intégré quasiment New-Yorkais<br>
Dans mon building tout de verre et d'acier<br>
Je prends mon job, un rail de coke, un café<br>
Petite fille Afghane, de l'autre côté de la terre<br>
Jamais entendu parler de Manhattan<br>
Mon quotidien c'est la misère et la guerre<br>
Deux étrangers au bout du monde, si différents<br>
Deux inconnus, deux anonymes, mais pourtant<br>
Pulvérisés, sur l'autel, de la violence éternelle<br>
Un 747, s'est explosé dans mes fenêtres<br>
Mon ciel si bleu est devenu orage<br>
Lorsque les bombes ont rasé mon village<br>
Deux étrangers au bout du monde, si différents<br>
Deux inconnus, deux anonymes, mais pourtant<br>
Pulvérisés, sur l'autel, de la violence éternelle<br>
So long, adieu mon rêve Américain<br>
Moi, plus jamais esclave des chiens<br>
Ils t'imposaient l'Islam des tyrans<br>
Ceux-là n'ont-ils jamais lu le Coran?<br>
Suis redevenu poussière<br>
Je serai pas maître de l'univers<br>
Ce pays que j'aimais tellement serait-il<br>
Finalement colosse aux pieds d'argile?<br>
Les dieux, les religions<br>
Les guerres de civilisation<br>
Les armes, les drapeaux, les patries, les nations<br>
Font toujours de nous de la chair à canon<br>
Deux étrangers au bout du monde, si différents<br>
Deux inconnus, deux anonymes, mais pourtant<br>
Pulvérisés, sur l'autel, de la violence éternelle<br>
Deux étrangers au bout du monde, si différents<br>
Deux inconnus, deux anonymes, mais pourtant<br>
Pulvérisés, sur l'autel, de la violence éternelle<br>"
Zazie;https://www.paroles-musique.com/paroles-Zazie-A_Ma_Place_avec_Axel_Bauer-lyrics,p6297;A Ma Place;Intermediário;Pop/Rock;https://www.youtube.com/watch?v=vOznRtE4fOg;"Serait-elle à ma place<br>
Plus forte qu'un homme<br>
Au bout de ces impasses<br>
Où elle m'abandonne<br>
Vivre l'enfer<br>
Mourir au combat<br>
Faut-il pour lui plaire<br>
Aller jusque là<br>
Se peut-il que j'y parvienne<br>
Se peut-il qu'on nous pardonne<br>
Se peut-il qu'on nous aime<br>
Pour ce que nous sommes<br>
Se met-il à ma place<br>
Quelquefois<br>
Quand mes ailes se froissent<br>
Et mes îles se noient<br>
Je plie sous le poids<br>
Plie sous le poids<br>
De cette moitié de femme<br>
Qu'il veut que je sois<br>
Je veux bien faire la belle<br>
Mais pas dormir au bois<br>
Je veux bien être reine<br>
Mais pas l'ombre du roi<br>
Faut-il que je cède<br>
Faut-il que je saigne<br>
Pour qu'il m'aime aussi<br>
Pour ce que je suis<br>
Pourrait-il faire en sorte<br>
Ferait-elle pour moi<br>
D'ouvrir un peu la porte<br>
Ne serait-ce qu'un pas<br>
Pourrait-il faire encore<br>
Encore un effort<br>
Un geste, un pas vers moi<br>
Un pas vers moi<br>
Je n'attends pas de toi que tu sois la même<br>
Je n'attends pas de toi que tu me comprennes<br>
Mais seulement que tu m'aimes<br>
Pour ce que je suis<br>
Se met-elle à ma place quelquefois<br>
Que faut-il que je fasse pour qu'elle me voie<br>
Vivre l'enfer<br>
Mourir au combat<br>
Veux-tu faire de moi ce que je ne suis pas<br>
Je veux bien tenter l'effort, te regarder en face<br>
Mais le silence est mort et le tien me glace<br>
Mon âme soeur cherche l'erreur<br>
Plus mon sang se vide et plus tu as peur<br>
Faut-il que je t'apprenne<br>
Je ne te demande rien<br>
Les eaux troubles où je traîne<br>
Où tu vas d'où tu viens<br>
Faut-il vraiment que tu saches<br>
Tout ce que tu caches<br>
Tout au fond de moi<br>
Au fond de toi<br>
Je n'attends pas de toi que tu sois la même<br>
Je n'attends pas de toi que tu me comprennes<br>
Mais seulement que tu m'aimes<br>
Seulement que tu m'aimes<br>
Pour ce que je suis<br>
Quand je doute, quand je tremble<br>
Et quand la route est trop longue<br>
Quand parfois je ne suis pas<br>
Ce que tu attends de moi<br>
Que veux-tu qu'on y fasse?<br>
Qu'aurais-tu fait à ma place?<br>"
Zazie;https://www.paroles-musique.com/paroles-Zazie-Je_Suis_Un_Homme-lyrics,p23564;Je suis un homme;Intermediário;Pop/Rock;https://www.youtube.com/watch?v=oSIoP7h4B_M;"Je suis un homme de cro-magnon<br>
Je suis un singe ou un poisson<br>
Sur la terre, en toute saison<br>
Moi je tourne en rond, je tourne en rond<br>
Je suis un seul puis des millions<br>
Je suis un homme au cœur de lion<br>
A la guerre, en toute saison<br>
Moi je tourne en rond, je tourne en rond<br>
Je suis un homme plein d'ambitions<br>
Belle voiture et belle maison<br>
Dans la chambre, dans le salon<br>
Moi je tourne en rond, je tourne en rond<br>
Je fais l'amour et la révolution<br>
Je fais le tour de la question<br>
J'avance, avance à reculons<br>
Oui je tourne en rond, je tourne en rond<br>
Tu vois, je suis pas un homme<br>
Je suis le roi de l'illusion<br>
Au fond qu'on me pardonne<br>
Je suis le roi, le roi des cons<br>
J'ai fait le monde à ma façon<br>
Coulé dans l'or et le béton<br>
Corps en cage et cœur en prison<br>
Moi je tourne en rond, je tourne en rond<br>
Assis devant ma télévision<br>
Je suis de l'homme la négation<br>
Pur produit de consommation<br>
Mais mon compte est bon, mon compte est bon<br>
Tu vois, je suis pas un homme<br>
Je suis le roi de l'illusion<br>
Au fond qu'on me pardonne<br>
Je suis le roi, le roi des cons<br>
C'est moi le maître du feu, le maître du jeu<br>
Le maître du monde, et vois ce que j'en ai fait<br>
Une terre glacée, une terre brûlée<br>
La terre des hommes que les hommes abandonnent!<br>
Je suis un homme au pied du mur<br>
Comme une erreur de la nature<br>
Sur la terre, sans d'autres raisons<br>
Moi je tourne en rond, je tourne en rond<br>
Je suis un homme et je mesure<br>
Toute l'horreur de ma nature<br>
Pour ma peine, ma punition<br>
Moi je tourne en rond, je tourne en rond<br>
Je suis un homme et je mesure (Au fond)<br>
Toute l'horreur de ma nature (Qu'on me pardonne)<br>
Pour ma peine, ma punition (Je suis le roi)<br>
Moi je tourne en rond, je tourne en rond (Le roi des cons)<br>
Moi je tourne, on tourne en rond, en rond<br>"
Michel Berger;https://www.paroles-musique.com/paroles-Michel_Berger-Chanter_Pour_Ceux_Qui_Sont_Loin_De_Chez_Eux_-_Remasterise-lyrics,p052837112;Chanter pour ceux qui sont loin de chez eux;Principiante;Variété;https://www.youtube.com/watch?v=VbyKJ3xm1Sg;"Celui-là passe toute la nuit<br>
À regarder les étoiles<br>
En pensant qu'au bout du monde<br>
Y a quelqu'un qui pense à lui<br>
Et cette petite fille qui joue<br>
Qui ne veut plus jamais sourire<br>
Et qui voit son père partout<br>
Qui s'est construit un empire<br>
Où qu'ils aillent<br>
Ils sont tristes à la fête, où qu'ils aillent<br>
Ils sont seuls dans leur tête<br>
Je veux chanter pour ceux<br>
Qui sont loin de chez eux<br>
Et qui ont dans leurs yeux<br>
Quelque chose qui fait mal, qui fait mal<br>
Je veux chanter pour ceux<br>
Qu'on oublie peu à peu<br>
Et qui gardent au fond d'eux<br>
Quelque chose qui fait mal, qui fait mal<br>
Qui a volé leur histoire, qui a volé leur mémoire?<br>
Qui a piétiné leur vie, comme on marche sur un miroir?<br>
Celui-là voudra des bombes, celui-là comptera les jours<br>
En alignant des bâtons comme les barreaux d'une prison<br>
Où qu'ils aillent<br>
Ils sont tristes à la fête, où qu'ils aillent<br>
Ils sont seuls dans leur tête<br>
Je veux chanter pour ceux<br>
Qui sont loin de chez eux<br>
Et qui ont dans leurs yeux<br>
Quelque chose qui fait mal, qui fait mal<br>
Je veux chanter pour ceux<br>
Qu'on oublie peu à peu<br>
Et qui gardent au fond d'eux<br>
Quelque chose qui fait mal, qui fait mal<br>
Chanter pour ceux<br>
Qui sont loin de chez eux<br>
Et qui ont dans leurs yeux<br>
Quelque chose qui fait mal, qui fait mal<br>
Quand je pense à eux<br>
Ça fait mal, ça fait mal<br>
Quand je pense à eux<br>
Ça fait mal, ça fait mal<br>"
Michel Berger;https://www.paroles-musique.com/paroles-Michel_Berger-La_Groupie_Du_Pianiste-lyrics,p7669;La groupie du pianiste;Intermediário;Variété;https://www.youtube.com/watch?v=gQFVpPdMFoI;"Elle passe ses nuits sans dormir<br>
À gâcher son bel avenir<br>
La groupie du pianiste<br>
Dieu, que cette fille a l'air triste<br>
Amoureuse d'un égoïste<br>
La groupie du pianiste<br>
Elle fout toute sa vie en l'air<br>
Et toute sa vie c'est pas grand chose<br>
Qu'est-ce qu'elle aurait bien pu faire<br>
À part rêver seule dans son lit<br>
Le soir entre ses draps roses<br>
Elle passe sa vie à l'attendre<br>
Pour un mot, pour un geste tendre<br>
La groupie du pianiste<br>
Devant l'hôtel dans les coulisses<br>
Elle rêve de la vie d'artiste<br>
La groupie du pianiste<br>
Elle le suivrait jusqu'en enfer<br>
Et même l'enfer c'est pas grand chose<br>
À côté d'être seule sur terre<br>
Et elle y pense dans son lit<br>
Le soir entre ses draps roses<br>
Elle l'aime, elle l'adore<br>
Plus que tout, elle l'aime, c'est beau comme elle l'aime<br>
Elle l'aime, elle l'adore<br>
C'est fou comme elle l'aime, c'est beau comme elle l'aime<br>
Il a des droits sur son sourire<br>
Elle a des droits sur ses désirs<br>
La groupie du pianiste<br>
Elle sait rester là sans rien dire<br>
Pendant que lui joue ses délires<br>
La groupie du pianiste<br>
Quand le concert est terminé<br>
Elle met ses mains sur le clavier<br>
En rêvant qu'il va l'emmener<br>
Passer le reste de sa vie<br>
Tout simplement à l'écouter<br>
Elle sait comprendre sa musique<br>
Elle sait oublier qu'elle existe<br>
La groupie du pianiste<br>
Mais Dieu que cette fille prend des risques<br>
Amoureuse d'un égoïste<br>
La groupie du pianiste<br>
Elle fout toute sa vie en l'air<br>
Et toute sa vie c'est pas grand chose<br>
Qu'est-ce qu'elle aurait bien pu faire<br>
À part rêver seule dans son lit<br>
Le soir entre ses draps roses<br>
Elle l'aime, elle l'adore<br>
Plus que tout elle l'aime, c'est beau comme elle l'aime<br>
Elle l'aime, elle l'adore<br>
C'est fou comme elle l'aime, c'est beau comme elle l'aime<br>"
Serge Gainsbourg;https://www.paroles-musique.com/paroles-Serge_Gainsbourg-Comme_Un_Boomerang-lyrics,p109532;comme un boomerang;Intermediário;Pop/Rock;https://www.youtube.com/watch?v=pfpAxYSQVdQ;"Je sens des boums et des bangs<br>
Agiter mon cœur blessé<br>
L'amour comme un boomerang<br>
Me revient des jours passés<br>
A pleurer les larmes dingues<br>
D'un corps que je t'avais donné<br>
J'ai sur le bout de la langue<br>
Ton prénom presque effacé<br>
Tordu comme un boomerang<br>
Mon esprit l'a rejeté<br>
De ma mémoire, car la bringue<br>
Et ton amour m'ont épuisé<br>
Je sens des boums et des bangs<br>
Agiter mon cœur blessé<br>
L'amour comme un boomerang<br>
Me revient des jours passés<br>
A s'aimer comme des dingues<br>
Comme deux fous à lier<br>
Sache que ce cœur exsangue<br>
Pourrait un jour s'arrêter<br>
Si, comme un boomerang<br>
Tu ne reviens pas me chercher<br>
Peu à peu je me déglingue<br>
Victime de ta cruauté<br>
Je sens des boums et des bang<br>
Agiter mon cœur blessé<br>
L'amour comme un boomerang<br>
Me revient des jours passés<br>
A t'aimer comme une dingue<br>
Prête pour toi à me damner<br>
Toi qui fait partie du gang<br>
De mes séducteurs passés<br>
Prends garde à ce boomerang<br>
Il pourrait te faire payer<br>
Toutes ces tortures de cinglés<br>
Que tu m'as fait endurer.<br>
Je sens des boums et des bangs<br>
Agiter mon cœur blessé<br>
L'amour comme un boomerang<br>
Me revient des jours passés<br>
C'est une histoire de dingue<br>
Une histoire bête à pleurer<br>
Ma raison vacille et tangue<br>
Elle est prête à chavirer<br>
Sous les coups de boomerangs<br>
De flash-back enchaînés<br>
Et si un jour je me flingue<br>
C'est à toi que je le devrais<br>"
Serge Gainsbourg;https://www.paroles-musique.com/paroles-Serge_Gainsbourg-Bonnie_And_Clyde-lyrics,p12455;Bonnie and clyde;Intermediário;Pop/Rock;https://www.youtube.com/watch?v=v66HiF91gjQ;"Vous avez lu l'histoire de Jesse James<br>
Comment il vécut, comment il est mort<br>
Ça vous a plu, hein, vous en d'mandez encore<br>
Eh bien, écoutez l'histoire de Bonnie and Clyde<br>
Alors voilà, Clyde a une petite amie<br>
Elle est belle et son prénom c'est Bonnie<br>
À eux deux, ils forment le gang Barrow<br>
Leurs noms, Bonnie Parker et Clyde Barrow<br>
Bonnie and Clyde<br>
Bonnie and Clyde<br>
Moi, lorsque j'ai connu Clyde autrefois<br>
C'était un gars loyal, honnête et droit<br>
Il faut croire que c'est la société<br>
Qui m'a définitivement abîmé<br>
Bonnie and Clyde<br>
Bonnie and Clyde<br>
Qu'est-ce qu'on a pas écrit sur elle et moi<br>
On prétend que nous tuons de sang-froid<br>
C'est pas drôle, mais on est bien obligé<br>
De faire taire celui qui s'met à gueuler<br>
Bonnie and Clyde<br>
Bonnie and Clyde<br>
Chaque fois qu'un policeman se fait buter<br>
Qu'un garage ou qu'une banque se fait braquer<br>
Pour la police, ça ne fait pas d'mystère<br>
C'est signé Clyde Barrow, Bonnie Parker<br>
Bonnie and Clyde<br>
Bonnie and Clyde<br>
Maintenant, chaque fois qu'on essaie d'se ranger<br>
De s'installer tranquilles dans un meublé<br>
Dans les trois jours, voilà le tac, tac, tac<br>
Des mitraillettes qui reviennent à l'attaque<br>
Bonnie and Clyde<br>
Bonnie and Clyde<br>
Un de ces quatre, nous tomberons ensemble<br>
Moi j'm'en fous, c'est pour Bonnie que je tremble<br>
Quelle importance qu'ils me fassent la peau<br>
Moi Bonnie, je tremble pour Clyde Barrow<br>
Bonnie and Clyde<br>
Bonnie and Clyde<br>
De toute façon, ils n'pouvaient plus s'en sortir<br>
La seule solution, c'était mourir<br>
Mais plus d'un les a suivis en enfer<br>
Quand sont morts Barrow et Bonnie Parker<br>
Bonnie and Clyde<br>
Bonnie and Clyde<br>"
